,id,date,store_nbr,item_nbr,unit_sales,onpromotion,dcoilwtico,transactions,type
49807,108696017,2017-03-09,46,1036689,41.0,0,48.75,2681.0,0
49808,108696018,2017-03-09,46,1037654,2.0,0,48.75,2681.0,0
49809,108696019,2017-03-09,46,1037845,17.0,0,48.75,2681.0,0
49810,108696020,2017-03-09,46,1037846,4.0,0,48.75,2681.0,0
49811,108696021,2017-03-09,46,1037856,5.0,0,48.75,2681.0,0
49812,108696022,2017-03-09,46,1038937,5.0,0,48.75,2681.0,0
49813,108696023,2017-03-09,46,1038952,1.0,0,48.75,2681.0,0
49814,108696024,2017-03-09,46,1038953,9.0,0,48.75,2681.0,0
49815,108696025,2017-03-09,46,1038954,1.0,0,48.75,2681.0,0
49816,108696026,2017-03-09,46,1038962,8.0,0,48.75,2681.0,0
49817,108696027,2017-03-09,46,1039087,3.0,0,48.75,2681.0,0
49818,108696028,2017-03-09,46,1040170,4.0,0,48.75,2681.0,0
49819,108696029,2017-03-09,46,1040348,5.0,0,48.75,2681.0,0
49820,108696030,2017-03-09,46,1044584,1.0,0,48.75,2681.0,0
49821,108696031,2017-03-09,46,1044592,4.0,0,48.75,2681.0,0
49822,108696032,2017-03-09,46,1045449,4.0,0,48.75,2681.0,0
49823,108696033,2017-03-09,46,1047674,18.0,0,48.75,2681.0,0
49824,108696034,2017-03-09,46,1047675,5.0,0,48.75,2681.0,0
49825,108696035,2017-03-09,46,1047679,123.0,1,48.75,2681.0,0
49826,108696036,2017-03-09,46,1047680,1.0,0,48.75,2681.0,0
49827,108696037,2017-03-09,46,1047681,11.0,1,48.75,2681.0,0
49828,108696038,2017-03-09,46,1047682,5.0,0,48.75,2681.0,0
49829,108696039,2017-03-09,46,1047685,14.0,0,48.75,2681.0,0
49830,108696040,2017-03-09,46,1047686,3.0,0,48.75,2681.0,0
49831,108696041,2017-03-09,46,1047690,32.0,0,48.75,2681.0,0
49832,108696042,2017-03-09,46,1047695,1.0,0,48.75,2681.0,0
49833,108696043,2017-03-09,46,1047696,3.0,0,48.75,2681.0,0
49834,108696044,2017-03-09,46,1047698,4.0,0,48.75,2681.0,0
49835,108696045,2017-03-09,46,1047702,4.0,0,48.75,2681.0,0
49836,108696046,2017-03-09,46,1047707,1.0,0,48.75,2681.0,0
49837,108696047,2017-03-09,46,1047709,1.0,0,48.75,2681.0,0
49838,108696048,2017-03-09,46,1047717,1.0,0,48.75,2681.0,0
49839,108696049,2017-03-09,46,1047734,1.0,0,48.75,2681.0,0
49840,108696050,2017-03-09,46,1047740,3.0,0,48.75,2681.0,0
49841,108696051,2017-03-09,46,1047743,2.0,0,48.75,2681.0,0
49842,108696052,2017-03-09,46,1047751,7.0,0,48.75,2681.0,0
49843,108696053,2017-03-09,46,1047752,10.0,0,48.75,2681.0,0
49844,108696054,2017-03-09,46,1047753,10.0,0,48.75,2681.0,0
49845,108696055,2017-03-09,46,1047755,4.0,0,48.75,2681.0,0
49846,108696056,2017-03-09,46,1047756,5.0,0,48.75,2681.0,0
49847,108696057,2017-03-09,46,1047758,2.0,0,48.75,2681.0,0
49848,108696058,2017-03-09,46,1047772,2.0,0,48.75,2681.0,0
49849,108696059,2017-03-09,46,1047773,2.0,0,48.75,2681.0,0
49850,108696060,2017-03-09,46,1047774,1.0,0,48.75,2681.0,0
49851,108696061,2017-03-09,46,1047786,5.0,0,48.75,2681.0,0
49852,108696062,2017-03-09,46,1047790,30.0,1,48.75,2681.0,0
49853,108696063,2017-03-09,46,1050142,8.0,0,48.75,2681.0,0
49854,108696064,2017-03-09,46,1052022,1.0,0,48.75,2681.0,0
49855,108696065,2017-03-09,46,1052563,32.0,0,48.75,2681.0,0
49856,108696066,2017-03-09,46,1057033,15.0,0,48.75,2681.0,0
49857,108696067,2017-03-09,46,1057034,1.0,0,48.75,2681.0,0
49858,108696068,2017-03-09,46,1057490,1.0,0,48.75,2681.0,0
49859,108696069,2017-03-09,46,1057491,4.0,0,48.75,2681.0,0
49860,108696070,2017-03-09,46,1057495,15.0,0,48.75,2681.0,0
49861,108696071,2017-03-09,46,1057515,2.0,0,48.75,2681.0,0
49862,108696072,2017-03-09,46,1058820,1.0,0,48.75,2681.0,0
49863,108696073,2017-03-09,46,1060036,7.0,0,48.75,2681.0,0
49864,108696074,2017-03-09,46,1062926,2.0,0,48.75,2681.0,0
49865,108696075,2017-03-09,46,1064018,2.0,0,48.75,2681.0,0
49866,108696076,2017-03-09,46,1066901,65.0,1,48.75,2681.0,0
49867,108696077,2017-03-09,46,1070962,7.0,0,48.75,2681.0,0
49868,108696078,2017-03-09,46,1071928,3.0,0,48.75,2681.0,0
49869,108696079,2017-03-09,46,1072167,7.0,0,48.75,2681.0,0
49870,108696080,2017-03-09,46,1072173,1.0,0,48.75,2681.0,0
49871,108696081,2017-03-09,46,1074327,13.0,0,48.75,2681.0,0
49872,108696082,2017-03-09,46,1075891,2.0,0,48.75,2681.0,0
49873,108696083,2017-03-09,46,1076066,1.0,0,48.75,2681.0,0
49874,108696084,2017-03-09,46,1076155,5.0,0,48.75,2681.0,0
49875,108696085,2017-03-09,46,1079214,1.0,0,48.75,2681.0,0
49876,108696086,2017-03-09,46,1079254,1.0,0,48.75,2681.0,0
49877,108696087,2017-03-09,46,1079257,1.0,0,48.75,2681.0,0
49878,108696088,2017-03-09,46,1079258,2.0,0,48.75,2681.0,0
49879,108696089,2017-03-09,46,1079329,8.0,0,48.75,2681.0,0
49880,108696090,2017-03-09,46,1080001,9.0,0,48.75,2681.0,0
49881,108696091,2017-03-09,46,1080021,10.0,0,48.75,2681.0,0
49882,108696092,2017-03-09,46,1080756,2.0,0,48.75,2681.0,0
49883,108696093,2017-03-09,46,1081359,7.0,0,48.75,2681.0,0
49884,108696094,2017-03-09,46,1082391,2.0,0,48.75,2681.0,0
49885,108696095,2017-03-09,46,1083152,15.0,0,48.75,2681.0,0
49886,108696096,2017-03-09,46,1083196,14.0,0,48.75,2681.0,0
49887,108696097,2017-03-09,46,1084365,44.13399999999999,0,48.75,2681.0,0
49888,108696098,2017-03-09,46,1084417,7.0,0,48.75,2681.0,0
49889,108696099,2017-03-09,46,1084425,4.0,0,48.75,2681.0,0
49890,108696100,2017-03-09,46,1084436,7.0,0,48.75,2681.0,0
49891,108696101,2017-03-09,46,1084437,1.0,0,48.75,2681.0,0
49892,108696102,2017-03-09,46,1084881,5.0,0,48.75,2681.0,0
49893,108696103,2017-03-09,46,1084882,1.0,0,48.75,2681.0,0
49894,108696104,2017-03-09,46,1085148,3.0,0,48.75,2681.0,0
49895,108696105,2017-03-09,46,1085246,24.8,0,48.75,2681.0,0
49896,108696106,2017-03-09,46,1085486,1.0,0,48.75,2681.0,0
49897,108696107,2017-03-09,46,1087269,41.0,0,48.75,2681.0,0
49898,108696108,2017-03-09,46,1087270,10.0,0,48.75,2681.0,0
49899,108696109,2017-03-09,46,1088002,4.0,0,48.75,2681.0,0
49900,108696110,2017-03-09,46,1089044,2.0,0,48.75,2681.0,0
49901,108696111,2017-03-09,46,1089045,9.0,0,48.75,2681.0,0
49902,108696112,2017-03-09,46,1089046,11.0,0,48.75,2681.0,0
49903,108696113,2017-03-09,46,1089079,2.0,0,48.75,2681.0,0
49904,108696114,2017-03-09,46,1089163,1.0,0,48.75,2681.0,0
49905,108696115,2017-03-09,46,1089843,11.0,0,48.75,2681.0,0
49906,108696116,2017-03-09,46,1089844,23.0,0,48.75,2681.0,0
49907,108696117,2017-03-09,46,1091366,20.0,0,48.75,2681.0,0
49908,108696118,2017-03-09,46,1091367,18.0,0,48.75,2681.0,0
49909,108696119,2017-03-09,46,1091467,2.2430000000000003,0,48.75,2681.0,0
49910,108696120,2017-03-09,46,1092008,4.0,0,48.75,2681.0,0
49911,108696121,2017-03-09,46,1092106,9.558,0,48.75,2681.0,0
49912,108696122,2017-03-09,46,1094235,1.0,0,48.75,2681.0,0
49913,108696123,2017-03-09,46,1096235,3.0,0,48.75,2681.0,0
49914,108696124,2017-03-09,46,1099990,4.0,0,48.75,2681.0,0
49915,108696125,2017-03-09,46,1102268,5.0,0,48.75,2681.0,0
49916,108696126,2017-03-09,46,1102970,8.0,0,48.75,2681.0,0
49917,108696127,2017-03-09,46,1102975,2.0,0,48.75,2681.0,0
49918,108696128,2017-03-09,46,1102976,3.0,0,48.75,2681.0,0
49919,108696129,2017-03-09,46,1104598,3.0,0,48.75,2681.0,0
49920,108696130,2017-03-09,46,1104599,6.0,0,48.75,2681.0,0
49921,108696131,2017-03-09,46,1104725,1.0,0,48.75,2681.0,0
49922,108696132,2017-03-09,46,1105210,6.0,0,48.75,2681.0,0
49923,108696133,2017-03-09,46,1105211,1.0,0,48.75,2681.0,0
49924,108696134,2017-03-09,46,1105212,9.0,0,48.75,2681.0,0
49925,108696135,2017-03-09,46,1105213,1.0,0,48.75,2681.0,0
49926,108696136,2017-03-09,46,1105214,2.0,0,48.75,2681.0,0
49927,108696137,2017-03-09,46,1105228,6.0,0,48.75,2681.0,0
49928,108696138,2017-03-09,46,1105299,2.0,0,48.75,2681.0,0
49929,108696139,2017-03-09,46,1105831,5.0,1,48.75,2681.0,0
49930,108696140,2017-03-09,46,1109116,21.0,0,48.75,2681.0,0
49931,108696141,2017-03-09,46,1109325,14.0,0,48.75,2681.0,0
49932,108696142,2017-03-09,46,1109326,7.0,0,48.75,2681.0,0
49933,108696143,2017-03-09,46,1109389,47.0,0,48.75,2681.0,0
49934,108696144,2017-03-09,46,1109390,13.0,0,48.75,2681.0,0
49935,108696145,2017-03-09,46,1109391,20.0,0,48.75,2681.0,0
49936,108696146,2017-03-09,46,1110679,2.0,0,48.75,2681.0,0
49937,108696147,2017-03-09,46,1111202,1.0,0,48.75,2681.0,0
49938,108696148,2017-03-09,46,1112450,4.0,0,48.75,2681.0,0
49939,108696149,2017-03-09,46,1112839,7.0,0,48.75,2681.0,0
49940,108696150,2017-03-09,46,1113847,2.0,0,48.75,2681.0,0
49941,108696151,2017-03-09,46,1113852,2.0,0,48.75,2681.0,0
49942,108696152,2017-03-09,46,1114566,8.0,0,48.75,2681.0,0
49943,108696153,2017-03-09,46,1114761,5.0,0,48.75,2681.0,0
49944,108696154,2017-03-09,46,1114903,1.0,0,48.75,2681.0,0
49945,108696155,2017-03-09,46,1114914,1.0,0,48.75,2681.0,0
49946,108696156,2017-03-09,46,1114924,1.0,0,48.75,2681.0,0
49947,108696157,2017-03-09,46,1116370,2.0,0,48.75,2681.0,0
49948,108696158,2017-03-09,46,1117662,4.0,0,48.75,2681.0,0
49949,108696159,2017-03-09,46,1117663,3.0,0,48.75,2681.0,0
49950,108696160,2017-03-09,46,1118691,9.0,0,48.75,2681.0,0
49951,108696161,2017-03-09,46,1118775,8.0,0,48.75,2681.0,0
49952,108696162,2017-03-09,46,1119217,1.0,0,48.75,2681.0,0
49953,108696163,2017-03-09,46,1121513,3.0,0,48.75,2681.0,0
49954,108696164,2017-03-09,46,1121514,5.0,0,48.75,2681.0,0
49955,108696165,2017-03-09,46,1121515,2.0,0,48.75,2681.0,0
49956,108696166,2017-03-09,46,1121615,11.0,0,48.75,2681.0,0
49957,108696167,2017-03-09,46,1121616,55.0,0,48.75,2681.0,0
49958,108696168,2017-03-09,46,1123722,1.0,0,48.75,2681.0,0
49959,108696169,2017-03-09,46,1124164,2.0,0,48.75,2681.0,0
49960,108696170,2017-03-09,46,1124165,1.0,0,48.75,2681.0,0
49961,108696171,2017-03-09,46,1124973,2.0,1,48.75,2681.0,0
49962,108696172,2017-03-09,46,1127860,1.0,0,48.75,2681.0,0
49963,108696173,2017-03-09,46,1134971,3.0,0,48.75,2681.0,0
49964,108696174,2017-03-09,46,1136979,1.0,0,48.75,2681.0,0
49965,108696175,2017-03-09,46,1137146,6.0,0,48.75,2681.0,0
49966,108696176,2017-03-09,46,1138053,15.0,0,48.75,2681.0,0
49967,108696177,2017-03-09,46,1141956,2.0,0,48.75,2681.0,0
49968,108696178,2017-03-09,46,1143685,17.0,0,48.75,2681.0,0
49969,108696179,2017-03-09,46,1143686,2.0,0,48.75,2681.0,0
49970,108696180,2017-03-09,46,1145597,1.0,0,48.75,2681.0,0
49971,108696181,2017-03-09,46,1146496,22.0,0,48.75,2681.0,0
49972,108696182,2017-03-09,46,1146648,9.0,0,48.75,2681.0,0
49973,108696183,2017-03-09,46,1146783,1.0,0,48.75,2681.0,0
49974,108696184,2017-03-09,46,1146784,7.0,1,48.75,2681.0,0
49975,108696185,2017-03-09,46,1146785,35.0,1,48.75,2681.0,0
49976,108696186,2017-03-09,46,1146786,5.0,1,48.75,2681.0,0
49977,108696187,2017-03-09,46,1146795,8.0,0,48.75,2681.0,0
49978,108696188,2017-03-09,46,1146796,3.0,0,48.75,2681.0,0
49979,108696189,2017-03-09,46,1146797,8.0,0,48.75,2681.0,0
49980,108696190,2017-03-09,46,1146799,2.0,0,48.75,2681.0,0
49981,108696191,2017-03-09,46,1146800,10.0,0,48.75,2681.0,0
49982,108696192,2017-03-09,46,1146801,6.0,0,48.75,2681.0,0
49983,108696193,2017-03-09,46,1146802,14.0,0,48.75,2681.0,0
49984,108696194,2017-03-09,46,1146803,3.0,0,48.75,2681.0,0
49985,108696195,2017-03-09,46,1146804,5.0,0,48.75,2681.0,0
49986,108696196,2017-03-09,46,1146974,4.0,0,48.75,2681.0,0
49987,108696197,2017-03-09,46,1147495,15.0,0,48.75,2681.0,0
49988,108696198,2017-03-09,46,1147731,2.0,0,48.75,2681.0,0
49989,108696199,2017-03-09,46,1148017,4.0,0,48.75,2681.0,0
49990,108696200,2017-03-09,46,1148018,1.0,0,48.75,2681.0,0
49991,108696201,2017-03-09,46,1148719,1.0,0,48.75,2681.0,0
49992,108696202,2017-03-09,46,1148812,4.0,0,48.75,2681.0,0
49993,108696203,2017-03-09,46,1148971,9.0,0,48.75,2681.0,0
49994,108696204,2017-03-09,46,1148972,1.0,0,48.75,2681.0,0
49995,108696205,2017-03-09,46,1149069,3.0,0,48.75,2681.0,0
49996,108696206,2017-03-09,46,1149579,1.0,0,48.75,2681.0,0
49997,108696207,2017-03-09,46,1150954,1.0,0,48.75,2681.0,0
49998,108696208,2017-03-09,46,1151128,3.0,0,48.75,2681.0,0
49999,108696209,2017-03-09,46,1152017,1.0,0,48.75,2681.0,0
50000,108696210,2017-03-09,46,1152350,5.0,1,48.75,2681.0,0
50001,108696211,2017-03-09,46,1152355,5.0,0,48.75,2681.0,0
50002,108696212,2017-03-09,46,1153584,10.0,0,48.75,2681.0,0
50003,108696213,2017-03-09,46,1153597,2.0,0,48.75,2681.0,0
50004,108696214,2017-03-09,46,1156722,1.0,0,48.75,2681.0,0
50005,108696215,2017-03-09,46,1156724,8.0,0,48.75,2681.0,0
50006,108696216,2017-03-09,46,1157329,15.0,0,48.75,2681.0,0
50007,108696217,2017-03-09,46,1157462,10.0,0,48.75,2681.0,0
50008,108696218,2017-03-09,46,1157479,1.0,0,48.75,2681.0,0
50009,108696219,2017-03-09,46,1157561,7.0,0,48.75,2681.0,0
50010,108696220,2017-03-09,46,1157562,1.0,0,48.75,2681.0,0
50011,108696221,2017-03-09,46,1157564,26.0,0,48.75,2681.0,0
50012,108696222,2017-03-09,46,1158719,16.0,0,48.75,2681.0,0
50013,108696223,2017-03-09,46,1158720,6.0,0,48.75,2681.0,0
50014,108696224,2017-03-09,46,1159413,9.0,0,48.75,2681.0,0
50015,108696225,2017-03-09,46,1159414,17.0,0,48.75,2681.0,0
50016,108696226,2017-03-09,46,1159415,13.0,0,48.75,2681.0,0
50017,108696227,2017-03-09,46,1159597,13.0,0,48.75,2681.0,0
50018,108696228,2017-03-09,46,1159726,16.0,0,48.75,2681.0,0
50019,108696229,2017-03-09,46,1159728,17.0,0,48.75,2681.0,0
50020,108696230,2017-03-09,46,1160752,19.0,0,48.75,2681.0,0
50021,108696231,2017-03-09,46,1160754,3.0,0,48.75,2681.0,0
50022,108696232,2017-03-09,46,1160872,29.0,0,48.75,2681.0,0
50023,108696233,2017-03-09,46,1160873,18.0,0,48.75,2681.0,0
50024,108696234,2017-03-09,46,1160882,4.0,0,48.75,2681.0,0
50025,108696235,2017-03-09,46,1161571,14.0,0,48.75,2681.0,0
50026,108696236,2017-03-09,46,1161572,4.0,0,48.75,2681.0,0
50027,108696237,2017-03-09,46,1162382,26.0,1,48.75,2681.0,0
50028,108696238,2017-03-09,46,1162755,3.0,0,48.75,2681.0,0
50029,108696239,2017-03-09,46,1162932,2.0,0,48.75,2681.0,0
50030,108696240,2017-03-09,46,1162933,2.0,0,48.75,2681.0,0
50031,108696241,2017-03-09,46,1162934,2.0,0,48.75,2681.0,0
50032,108696242,2017-03-09,46,1162935,3.0,0,48.75,2681.0,0
50033,108696243,2017-03-09,46,1163583,12.0,1,48.75,2681.0,0
50034,108696244,2017-03-09,46,1164290,4.0,0,48.75,2681.0,0
50035,108696245,2017-03-09,46,1165987,6.0,0,48.75,2681.0,0
50036,108696246,2017-03-09,46,1165988,10.0,0,48.75,2681.0,0
50037,108696247,2017-03-09,46,1165989,32.0,1,48.75,2681.0,0
50038,108696248,2017-03-09,46,1166474,24.0,0,48.75,2681.0,0
50039,108696249,2017-03-09,46,1166475,23.0,0,48.75,2681.0,0
50040,108696250,2017-03-09,46,1166478,2.0,0,48.75,2681.0,0
50041,108696251,2017-03-09,46,1167175,3.0,0,48.75,2681.0,0
50042,108696252,2017-03-09,46,1167188,193.0,0,48.75,2681.0,0
50043,108696253,2017-03-09,46,1167487,1.0,0,48.75,2681.0,0
50044,108696254,2017-03-09,46,1167544,4.0,0,48.75,2681.0,0
50045,108696255,2017-03-09,46,1167545,4.0,0,48.75,2681.0,0
50046,108696256,2017-03-09,46,1167754,1.0,0,48.75,2681.0,0
50047,108696257,2017-03-09,46,1168717,3.0,0,48.75,2681.0,0
50048,108696258,2017-03-09,46,1168718,3.0,0,48.75,2681.0,0
50049,108696259,2017-03-09,46,1171140,8.0,0,48.75,2681.0,0
50050,108696260,2017-03-09,46,1173210,5.0,0,48.75,2681.0,0
50051,108696261,2017-03-09,46,1173853,3.0,0,48.75,2681.0,0
50052,108696262,2017-03-09,46,1176558,7.0,0,48.75,2681.0,0
50053,108696263,2017-03-09,46,1176559,3.0,0,48.75,2681.0,0
50054,108696264,2017-03-09,46,1176560,2.0,0,48.75,2681.0,0
50055,108696265,2017-03-09,46,1176561,5.0,0,48.75,2681.0,0
50056,108696266,2017-03-09,46,1176562,6.0,0,48.75,2681.0,0
50057,108696267,2017-03-09,46,1178687,3.0,0,48.75,2681.0,0
50058,108696268,2017-03-09,46,1178691,1.0,0,48.75,2681.0,0
50059,108696269,2017-03-09,46,1178692,3.0,0,48.75,2681.0,0
50060,108696270,2017-03-09,46,1178697,2.0,0,48.75,2681.0,0
50061,108696271,2017-03-09,46,1179109,4.0,0,48.75,2681.0,0
50062,108696272,2017-03-09,46,1179117,3.0,0,48.75,2681.0,0
50063,108696273,2017-03-09,46,1179119,2.0,0,48.75,2681.0,0
50064,108696274,2017-03-09,46,1179579,2.0,0,48.75,2681.0,0
50065,108696275,2017-03-09,46,1179580,6.0,0,48.75,2681.0,0
50066,108696276,2017-03-09,46,1179581,1.0,0,48.75,2681.0,0
50067,108696277,2017-03-09,46,1182733,1.0,0,48.75,2681.0,0
50068,108696278,2017-03-09,46,1210038,1.0,0,48.75,2681.0,0
50069,108696279,2017-03-09,46,1212452,3.0,0,48.75,2681.0,0
50070,108696280,2017-03-09,46,1214325,12.0,0,48.75,2681.0,0
50071,108696281,2017-03-09,46,1222571,22.0,0,48.75,2681.0,0
50072,108696282,2017-03-09,46,1224495,9.0,0,48.75,2681.0,0
50073,108696283,2017-03-09,46,1224521,1.0,0,48.75,2681.0,0
50074,108696284,2017-03-09,46,1225768,1.0,0,48.75,2681.0,0
50075,108696285,2017-03-09,46,1225769,3.0,0,48.75,2681.0,0
50076,108696286,2017-03-09,46,1226506,1.0,0,48.75,2681.0,0
50077,108696287,2017-03-09,46,1226920,2.0,0,48.75,2681.0,0
50078,108696288,2017-03-09,46,1228319,6.0,0,48.75,2681.0,0
50079,108696289,2017-03-09,46,1228320,19.0,0,48.75,2681.0,0
50080,108696290,2017-03-09,46,1228321,4.0,0,48.75,2681.0,0
50081,108696291,2017-03-09,46,1228937,1.0,0,48.75,2681.0,0
50082,108696292,2017-03-09,46,1228994,11.0,0,48.75,2681.0,0
50083,108696293,2017-03-09,46,1228995,3.0,0,48.75,2681.0,0
50084,108696294,2017-03-09,46,1229023,4.0,0,48.75,2681.0,0
50085,108696295,2017-03-09,46,1229025,7.0,0,48.75,2681.0,0
50086,108696296,2017-03-09,46,1229026,5.0,0,48.75,2681.0,0
50087,108696297,2017-03-09,46,1229028,25.0,0,48.75,2681.0,0
50088,108696298,2017-03-09,46,1229576,1.0,0,48.75,2681.0,0
50089,108696299,2017-03-09,46,1229584,1.0,0,48.75,2681.0,0
50090,108696300,2017-03-09,46,1229591,2.0,0,48.75,2681.0,0
50091,108696301,2017-03-09,46,1229625,2.0,0,48.75,2681.0,0
50092,108696302,2017-03-09,46,1229643,1.0,0,48.75,2681.0,0
50093,108696303,2017-03-09,46,1229686,1.0,0,48.75,2681.0,0
50094,108696304,2017-03-09,46,1229935,1.0,0,48.75,2681.0,0
50095,108696305,2017-03-09,46,1230003,1.0,0,48.75,2681.0,0
50096,108696306,2017-03-09,46,1230014,4.0,0,48.75,2681.0,0
50097,108696307,2017-03-09,46,1230417,3.0,0,48.75,2681.0,0
50098,108696308,2017-03-09,46,1230418,4.0,0,48.75,2681.0,0
50099,108696309,2017-03-09,46,1230426,4.0,0,48.75,2681.0,0
50100,108696310,2017-03-09,46,1230430,2.0,0,48.75,2681.0,0
50101,108696311,2017-03-09,46,1231869,18.0,0,48.75,2681.0,0
50102,108696312,2017-03-09,46,1235251,4.0,0,48.75,2681.0,0
50103,108696313,2017-03-09,46,1235334,3.0,0,48.75,2681.0,0
50104,108696314,2017-03-09,46,1235364,2.0,0,48.75,2681.0,0
50105,108696315,2017-03-09,46,1238497,5.0,0,48.75,2681.0,0
50106,108696316,2017-03-09,46,1239294,3.0,0,48.75,2681.0,0
50107,108696317,2017-03-09,46,1239720,1.0,0,48.75,2681.0,0
50108,108696318,2017-03-09,46,1239741,1.0,0,48.75,2681.0,0
50109,108696319,2017-03-09,46,1239746,2.0,0,48.75,2681.0,0
50110,108696320,2017-03-09,46,1239748,5.0,0,48.75,2681.0,0
50111,108696321,2017-03-09,46,1239749,5.0,0,48.75,2681.0,0
50112,108696322,2017-03-09,46,1239782,11.0,1,48.75,2681.0,0
50113,108696323,2017-03-09,46,1239783,13.0,0,48.75,2681.0,0
50114,108696324,2017-03-09,46,1239785,2.0,0,48.75,2681.0,0
50115,108696325,2017-03-09,46,1239789,4.0,0,48.75,2681.0,0
50116,108696326,2017-03-09,46,1239790,2.0,0,48.75,2681.0,0
50117,108696327,2017-03-09,46,1239791,2.0,0,48.75,2681.0,0
50118,108696328,2017-03-09,46,1239793,4.0,0,48.75,2681.0,0
50119,108696329,2017-03-09,46,1239794,6.0,0,48.75,2681.0,0
50120,108696330,2017-03-09,46,1239795,1.0,0,48.75,2681.0,0
50121,108696331,2017-03-09,46,1239796,1.0,0,48.75,2681.0,0
50122,108696332,2017-03-09,46,1239797,7.0,0,48.75,2681.0,0
50123,108696333,2017-03-09,46,1239798,2.0,0,48.75,2681.0,0
50124,108696334,2017-03-09,46,1239800,4.0,0,48.75,2681.0,0
50125,108696335,2017-03-09,46,1239806,7.0,0,48.75,2681.0,0
50126,108696336,2017-03-09,46,1239807,6.0,0,48.75,2681.0,0
50127,108696337,2017-03-09,46,1239808,2.0,0,48.75,2681.0,0
50128,108696338,2017-03-09,46,1239809,3.0,0,48.75,2681.0,0
50129,108696339,2017-03-09,46,1239810,6.0,0,48.75,2681.0,0
50130,108696340,2017-03-09,46,1239812,2.0,0,48.75,2681.0,0
50131,108696341,2017-03-09,46,1239815,1.0,0,48.75,2681.0,0
50132,108696342,2017-03-09,46,1239817,6.0,0,48.75,2681.0,0
50133,108696343,2017-03-09,46,1239818,5.0,0,48.75,2681.0,0
50134,108696344,2017-03-09,46,1239819,13.0,0,48.75,2681.0,0
50135,108696345,2017-03-09,46,1239844,6.0,0,48.75,2681.0,0
50136,108696346,2017-03-09,46,1239845,8.0,0,48.75,2681.0,0
50137,108696347,2017-03-09,46,1239846,14.0,0,48.75,2681.0,0
50138,108696348,2017-03-09,46,1239847,9.0,0,48.75,2681.0,0
50139,108696349,2017-03-09,46,1239852,9.823,0,48.75,2681.0,0
50140,108696350,2017-03-09,46,1239853,3.03,0,48.75,2681.0,0
50141,108696351,2017-03-09,46,1239854,2.242,0,48.75,2681.0,0
50142,108696352,2017-03-09,46,1239855,6.621,0,48.75,2681.0,0
50143,108696353,2017-03-09,46,1239856,7.439,0,48.75,2681.0,0
50144,108696354,2017-03-09,46,1239857,10.525,0,48.75,2681.0,0
50145,108696355,2017-03-09,46,1239860,2.278,0,48.75,2681.0,0
50146,108696356,2017-03-09,46,1239861,12.145999999999999,0,48.75,2681.0,0
50147,108696357,2017-03-09,46,1239862,3.892,0,48.75,2681.0,0
50148,108696358,2017-03-09,46,1239867,9.99,0,48.75,2681.0,0
50149,108696359,2017-03-09,46,1239868,7.433,0,48.75,2681.0,0
50150,108696360,2017-03-09,46,1239875,10.603,0,48.75,2681.0,0
50151,108696361,2017-03-09,46,1239877,14.13,0,48.75,2681.0,0
50152,108696362,2017-03-09,46,1239879,15.939,0,48.75,2681.0,0
50153,108696363,2017-03-09,46,1239880,9.048,0,48.75,2681.0,0
50154,108696364,2017-03-09,46,1239883,4.465,0,48.75,2681.0,0
50155,108696365,2017-03-09,46,1239887,5.0,0,48.75,2681.0,0
50156,108696366,2017-03-09,46,1239890,9.544,0,48.75,2681.0,0
50157,108696367,2017-03-09,46,1239897,9.113999999999999,0,48.75,2681.0,0
50158,108696368,2017-03-09,46,1239898,2.546,0,48.75,2681.0,0
50159,108696369,2017-03-09,46,1239899,6.718,0,48.75,2681.0,0
50160,108696370,2017-03-09,46,1239901,16.007,0,48.75,2681.0,0
50161,108696371,2017-03-09,46,1239902,8.927999999999999,0,48.75,2681.0,0
50162,108696372,2017-03-09,46,1239903,4.034,0,48.75,2681.0,0
50163,108696373,2017-03-09,46,1239905,15.0,1,48.75,2681.0,0
50164,108696374,2017-03-09,46,1239906,9.0,1,48.75,2681.0,0
50165,108696375,2017-03-09,46,1239908,27.0,1,48.75,2681.0,0
50166,108696376,2017-03-09,46,1239911,26.0,1,48.75,2681.0,0
50167,108696377,2017-03-09,46,1239912,17.0,1,48.75,2681.0,0
50168,108696378,2017-03-09,46,1239913,9.0,1,48.75,2681.0,0
50169,108696379,2017-03-09,46,1239914,15.0,1,48.75,2681.0,0
50170,108696380,2017-03-09,46,1239915,4.0,1,48.75,2681.0,0
50171,108696381,2017-03-09,46,1239916,3.0,1,48.75,2681.0,0
50172,108696382,2017-03-09,46,1239918,12.0,1,48.75,2681.0,0
50173,108696383,2017-03-09,46,1239953,2.0,0,48.75,2681.0,0
50174,108696384,2017-03-09,46,1239954,2.0,0,48.75,2681.0,0
50175,108696385,2017-03-09,46,1239955,1.0,1,48.75,2681.0,0
50176,108696386,2017-03-09,46,1239956,4.0,1,48.75,2681.0,0
50177,108696387,2017-03-09,46,1240160,7.0,0,48.75,2681.0,0
50178,108696388,2017-03-09,46,1242666,9.0,0,48.75,2681.0,0
50179,108696389,2017-03-09,46,1242667,7.0,0,48.75,2681.0,0
50180,108696390,2017-03-09,46,1243803,2.0,0,48.75,2681.0,0
50181,108696391,2017-03-09,46,1243805,7.0,1,48.75,2681.0,0
50182,108696392,2017-03-09,46,1243816,2.0,0,48.75,2681.0,0
